time;Va;Vb;Vc;ia;ib;ic;id;iq;Te;theta_r;omega_r;iq_ref;duty_a;duty_b;duty_c
0.054178;-5.350323;7.144176;-1.793850;-1.645813;2.314033;-0.668220;0.020359;2.382146;0.357268;0.096423;2.959349;2.728262;0.447940;0.552060;0.477577
0.054188;-5.351093;7.143078;-1.791985;-1.645972;2.313547;-0.667574;0.020353;2.381784;0.357214;0.096452;2.959483;2.727738;0.447941;0.552059;0.477600
0.054198;-5.351864;7.141994;-1.790123;-1.646132;2.313061;-0.666928;0.020346;2.381423;0.357160;0.096482;2.959617;2.727213;0.447942;0.552058;0.477623
0.054208;-5.352631;7.140896;-1.788261;-1.646291;2.312576;-0.666283;0.020340;2.381061;0.357106;0.096511;2.959751;2.726689;0.447944;0.552056;0.477647
0.054218;-5.353401;7.139797;-1.786396;-1.646451;2.312090;-0.665638;0.020334;2.380700;0.357051;0.096541;2.959885;2.726165;0.447945;0.552055;0.477670
0.054228;-5.354168;7.138706;-1.784534;-1.646610;2.311604;-0.664992;0.020328;2.380338;0.356997;0.096571;2.960019;2.725641;0.447946;0.552054;0.477693
0.054238;-5.354935;7.137615;-1.782665;-1.646769;2.311118;-0.664347;0.020322;2.379977;0.356943;0.096600;2.960152;2.725117;0.447948;0.552052;0.477717
0.054248;-5.355713;7.136517;-1.780811;-1.646928;2.310632;-0.663703;0.020316;2.379615;0.356889;0.096630;2.960285;2.724593;0.447949;0.552051;0.477740
0.054258;-5.356472;7.135426;-1.778942;-1.647087;2.310146;-0.663058;0.020310;2.379254;0.356835;0.096659;2.960419;2.724070;0.447950;0.552050;0.477763
0.054268;-5.357250;7.134327;-1.777088;-1.647246;2.309660;-0.662413;0.020303;2.378893;0.356781;0.096689;2.960552;2.723547;0.447952;0.552048;0.477786
0.054278;-5.358009;7.133236;-1.775219;-1.647405;2.309175;-0.661769;0.020297;2.378532;0.356726;0.096719;2.960685;2.723024;0.447953;0.552047;0.477810
0.054288;-5.358776;7.132137;-1.773354;-1.647563;2.308689;-0.661124;0.020291;2.378171;0.356672;0.096748;2.960818;2.722501;0.447955;0.552045;0.477833
0.054298;-5.359550;7.131039;-1.771500;-1.647722;2.308203;-0.660480;0.020285;2.377811;0.356618;0.096778;2.960950;2.721978;0.447956;0.552044;0.477856
0.054308;-5.360313;7.129948;-1.769638;-1.647880;2.307718;-0.659836;0.020279;2.377450;0.356564;0.096808;2.961083;2.721456;0.447957;0.552043;0.477880
0.054318;-5.361080;7.128849;-1.767776;-1.648038;2.307232;-0.659192;0.020273;2.377090;0.356510;0.096837;2.961215;2.720933;0.447959;0.552041;0.477903
0.054328;-5.361847;7.127750;-1.765919;-1.648196;2.306746;-0.658549;0.020266;2.376730;0.356456;0.096867;2.961347;2.720411;0.447960;0.552040;0.477926
0.054338;-5.362610;7.126659;-1.764053;-1.648354;2.306261;-0.657905;0.020260;2.376370;0.356402;0.096896;2.961479;2.719889;0.447961;0.552039;0.477949
0.054348;-5.363377;7.125561;-1.762196;-1.648512;2.305775;-0.657261;0.020254;2.376010;0.356348;0.096926;2.961612;2.719367;0.447963;0.552037;0.477973
0.054358;-5.364140;7.124462;-1.760330;-1.648670;2.305289;-0.656618;0.020248;2.375650;0.356294;0.096956;2.961743;2.718845;0.447964;0.552036;0.477996
0.054368;-5.364899;7.123371;-1.758469;-1.648828;2.304804;-0.655975;0.020242;2.375290;0.356240;0.096985;2.961875;2.718324;0.447966;0.552034;0.478019
0.054378;-5.365662;7.122272;-1.756611;-1.648986;2.304318;-0.655332;0.020236;2.374930;0.356186;0.097015;2.962007;2.717803;0.447967;0.552033;0.478042
0.054388;-5.366428;7.121181;-1.754749;-1.649143;2.303832;-0.654689;0.020229;2.374571;0.356132;0.097044;2.962138;2.717282;0.447968;0.552032;0.478066
0.054398;-5.367191;7.120083;-1.752892;-1.649300;2.303347;-0.654046;0.020223;2.374211;0.356079;0.097074;2.962269;2.716761;0.447970;0.552030;0.478089
0.054408;-5.367954;7.118984;-1.751030;-1.649458;2.302861;-0.653403;0.020217;2.373852;0.356025;0.097104;2.962400;2.716240;0.447971;0.552029;0.478112
0.054418;-5.368713;7.117886;-1.749172;-1.649615;2.302376;-0.652761;0.020211;2.373493;0.355971;0.097133;2.962532;2.715719;0.447973;0.552028;0.478135
0.054428;-5.369473;7.116791;-1.747307;-1.649772;2.301891;-0.652118;0.020205;2.373134;0.355917;0.097163;2.962662;2.715198;0.447974;0.552026;0.478159
0.054438;-5.370235;7.115692;-1.745449;-1.649929;2.301405;-0.651476;0.020199;2.372775;0.355863;0.097193;2.962793;2.714678;0.447975;0.552025;0.478182
0.054448;-5.370998;7.114594;-1.743591;-1.650085;2.300920;-0.650834;0.020192;2.372416;0.355809;0.097222;2.962924;2.714158;0.447977;0.552023;0.478205
0.054458;-5.371761;7.113487;-1.741734;-1.650242;2.300434;-0.650191;0.020186;2.372058;0.355756;0.097252;2.963054;2.713638;0.447978;0.552022;0.478228
0.054468;-5.372524;7.112396;-1.739876;-1.650398;2.299949;-0.649550;0.020180;2.371699;0.355702;0.097281;2.963185;2.713119;0.447980;0.552020;0.478252
0.054478;-5.373283;7.111294;-1.738014;-1.650555;2.299464;-0.648908;0.020174;2.371341;0.355648;0.097311;2.963315;2.712599;0.447981;0.552019;0.478275
0.054488;-5.374043;7.110203;-1.736160;-1.650711;2.298978;-0.648266;0.020168;2.370982;0.355594;0.097341;2.963445;2.712080;0.447982;0.552018;0.478298
0.054498;-5.374805;7.109097;-1.734303;-1.650867;2.298493;-0.647625;0.020161;2.370624;0.355541;0.097370;2.963575;2.711560;0.447984;0.552016;0.478321
0.054508;-5.375557;7.107998;-1.732433;-1.651023;2.298007;-0.646983;0.020156;2.370266;0.355487;0.097400;2.963705;2.711041;0.447985;0.552015;0.478345
0.054518;-5.376316;7.106899;-1.730579;-1.651179;2.297522;-0.646342;0.020149;2.369908;0.355433;0.097430;2.963835;2.710522;0.447987;0.552013;0.478368
0.054528;-5.377079;7.105801;-1.728725;-1.651335;2.297037;-0.645701;0.020143;2.369550;0.355380;0.097459;2.963964;2.710003;0.447988;0.552012;0.478391
0.054538;-5.377834;7.104706;-1.726864;-1.651491;2.296551;-0.645060;0.020137;2.369192;0.355326;0.097489;2.964093;2.709485;0.447989;0.552011;0.478414
0.054548;-5.378593;7.103600;-1.725010;-1.651646;2.296066;-0.644419;0.020131;2.368834;0.355272;0.097519;2.964223;2.708966;0.447991;0.552009;0.478437
0.054558;-5.379353;7.102505;-1.723152;-1.651802;2.295581;-0.643779;0.020125;2.368477;0.355219;0.097548;2.964352;2.708448;0.447992;0.552008;0.478461
0.054568;-5.380108;7.101398;-1.721291;-1.651957;2.295096;-0.643138;0.020118;2.368120;0.355165;0.097578;2.964481;2.707930;0.447994;0.552006;0.478484
0.054577;-5.380871;7.100300;-1.719437;-1.652112;2.294611;-0.642498;0.020112;2.367762;0.355111;0.097608;2.964610;2.707412;0.447995;0.552005;0.478507
0.054587;-5.381618;7.099201;-1.717575;-1.652267;2.294126;-0.641857;0.020106;2.367405;0.355058;0.097637;2.964739;2.706894;0.447997;0.552003;0.478530
0.054597;-5.382378;7.098103;-1.715717;-1.652422;2.293640;-0.641217;0.020100;2.367048;0.355004;0.097667;2.964867;2.706377;0.447998;0.552002;0.478554
0.054607;-5.383133;7.097000;-1.713863;-1.652577;2.293155;-0.640577;0.020094;2.366691;0.354951;0.097696;2.964996;2.705859;0.447999;0.552001;0.478577
0.054617;-5.383892;7.095901;-1.712006;-1.652732;2.292670;-0.639937;0.020088;2.366334;0.354897;0.097726;2.965124;2.705342;0.448001;0.551999;0.478600
0.054627;-5.384651;7.094795;-1.710152;-1.652887;2.292185;-0.639297;0.020082;2.365977;0.354844;0.097756;2.965252;2.704825;0.448002;0.551998;0.478623
0.054637;-5.385403;7.093693;-1.708298;-1.653041;2.291700;-0.638658;0.020076;2.365621;0.354790;0.097785;2.965380;2.704308;0.448004;0.551996;0.478646
0.054647;-5.386154;7.092602;-1.706436;-1.653196;2.291215;-0.638018;0.020069;2.365265;0.354737;0.097815;2.965508;2.703792;0.448005;0.551995;0.478670
0.054657;-5.386909;7.091488;-1.704582;-1.653350;2.290730;-0.637379;0.020063;2.364908;0.354683;0.097845;2.965636;2.703275;0.448007;0.551993;0.478693
0.054667;-5.387661;7.090393;-1.702724;-1.653505;2.290245;-0.636740;0.020057;2.364552;0.354630;0.097874;2.965764;2.702759;0.448008;0.551992;0.478716
0.054677;-5.388416;7.089279;-1.700874;-1.653659;2.289760;-0.636101;0.020051;2.364196;0.354577;0.097904;2.965891;2.702242;0.448010;0.551990;0.478739
0.054687;-5.389168;7.088184;-1.699013;-1.653813;2.289275;-0.635462;0.020045;2.363840;0.354523;0.097934;2.966019;2.701726;0.448011;0.551989;0.478762
0.054697;-5.389915;7.087078;-1.697155;-1.653967;2.288790;-0.634823;0.020039;2.363484;0.354470;0.097963;2.966146;2.701211;0.448013;0.551987;0.478786
0.054707;-5.390671;7.085979;-1.695305;-1.654120;2.288305;-0.634184;0.020033;2.363129;0.354417;0.097993;2.966273;2.700695;0.448014;0.551986;0.478809
0.054717;-5.391422;7.084869;-1.693447;-1.654274;2.287820;-0.633546;0.020026;2.362773;0.354363;0.098023;2.966400;2.700179;0.448015;0.551985;0.478832
0.054727;-5.392178;7.083775;-1.691597;-1.654428;2.287335;-0.632907;0.020020;2.362417;0.354310;0.098052;2.966527;2.699664;0.448017;0.551983;0.478855
0.054737;-5.392933;7.082661;-1.689739;-1.654581;2.286850;-0.632269;0.020014;2.362062;0.354257;0.098082;2.966654;2.699149;0.448018;0.551982;0.478878
0.054747;-5.393677;7.081562;-1.687885;-1.654734;2.286366;-0.631631;0.020008;2.361707;0.354203;0.098112;2.966780;2.698634;0.448020;0.551980;0.478901
0.054757;-5.394428;7.080460;-1.686031;-1.654888;2.285881;-0.630993;0.020002;2.361351;0.354150;0.098141;2.966907;2.698119;0.448021;0.551979;0.478925
0.054767;-5.395184;7.079353;-1.684177;-1.655041;2.285396;-0.630355;0.019996;2.360996;0.354097;0.098171;2.967033;2.697605;0.448023;0.551977;0.478948
0.054777;-5.395931;7.078251;-1.682327;-1.655194;2.284911;-0.629717;0.019989;2.360641;0.354044;0.098201;2.967159;2.697090;0.448024;0.551976;0.478971
0.054787;-5.396679;7.077152;-1.680470;-1.655346;2.284427;-0.629080;0.019983;2.360287;0.353991;0.098230;2.967285;2.696576;0.448026;0.551974;0.478994
0.054797;-5.397427;7.076050;-1.678616;-1.655499;2.283942;-0.628442;0.019977;2.359932;0.353937;0.098260;2.967411;2.696062;0.448027;0.551973;0.479017
0.054807;-5.398178;7.074936;-1.676765;-1.655652;2.283457;-0.627805;0.019971;2.359578;0.353884;0.098290;2.967537;2.695548;0.448029;0.551971;0.479040
0.054817;-5.398926;7.073833;-1.674908;-1.655804;2.282973;-0.627168;0.019965;2.359223;0.353831;0.098319;2.967663;2.695034;0.448030;0.551970;0.479064
0.054827;-5.399670;7.072727;-1.673054;-1.655957;2.282488;-0.626531;0.019959;2.358869;0.353778;0.098349;2.967788;2.694520;0.448032;0.551968;0.479087
0.054837;-5.400421;7.071625;-1.671204;-1.656109;2.282003;-0.625894;0.019953;2.358515;0.353725;0.098379;2.967914;2.694007;0.448033;0.551967;0.479110
0.054847;-5.401169;7.070515;-1.669350;-1.656261;2.281518;-0.625257;0.019946;2.358160;0.353672;0.098408;2.968039;2.693494;0.448035;0.551965;0.479133
0.054857;-5.401913;7.069416;-1.667500;-1.656413;2.281034;-0.624620;0.019940;2.357806;0.353619;0.098438;2.968164;2.692981;0.448036;0.551964;0.479156
0.054867;-5.402660;7.068314;-1.665642;-1.656565;2.280549;-0.623984;0.019934;2.357452;0.353566;0.098468;2.968289;2.692468;0.448038;0.551962;0.479179
0.054877;-5.403408;7.067204;-1.663792;-1.656717;2.280065;-0.623347;0.019928;2.357099;0.353512;0.098497;2.968414;2.691955;0.448039;0.551961;0.479203
0.054887;-5.404156;7.066097;-1.661945;-1.656869;2.279580;-0.622711;0.019922;2.356745;0.353460;0.098527;2.968539;2.691442;0.448041;0.551959;0.479226
0.054897;-5.404896;7.064995;-1.660088;-1.657020;2.279096;-0.622075;0.019916;2.356392;0.353407;0.098557;2.968663;2.690930;0.448042;0.551958;0.479249
0.054907;-5.405647;7.063881;-1.658237;-1.657172;2.278611;-0.621439;0.019910;2.356039;0.353354;0.098587;2.968788;2.690418;0.448044;0.551956;0.479272
0.054917;-5.406387;7.062778;-1.656384;-1.657323;2.278127;-0.620803;0.019903;2.355685;0.353301;0.098616;2.968912;2.689906;0.448045;0.551955;0.479295
0.054927;-5.407135;7.061665;-1.654533;-1.657475;2.277642;-0.620168;0.019897;2.355332;0.353248;0.098646;2.969037;2.689394;0.448047;0.551953;0.479318
0.054937;-5.407879;7.060562;-1.652683;-1.657626;2.277158;-0.619532;0.019891;2.354979;0.353195;0.098676;2.969161;2.688882;0.448048;0.551952;0.479341
0.054947;-5.408627;7.059452;-1.650833;-1.657777;2.276674;-0.618897;0.019885;2.354626;0.353142;0.098705;2.969285;2.688371;0.448050;0.551950;0.479365
0.054957;-5.409363;7.058350;-1.648979;-1.657928;2.276189;-0.618261;0.019879;2.354274;0.353089;0.098735;2.969408;2.687859;0.448051;0.551949;0.479388
0.054967;-5.410110;7.057240;-1.647129;-1.658078;2.275705;-0.617626;0.019873;2.353921;0.353036;0.098765;2.969532;2.687348;0.448053;0.551947;0.479411
0.054977;-5.410851;7.056141;-1.645279;-1.658229;2.275220;-0.616991;0.019866;2.353568;0.352983;0.098794;2.969656;2.686837;0.448054;0.551946;0.479434
0.054987;-5.411594;7.055023;-1.643425;-1.658380;2.274736;-0.616356;0.019860;2.353216;0.352930;0.098824;2.969779;2.686326;0.448056;0.551944;0.479457
0.054997;-5.412334;7.053913;-1.641579;-1.658530;2.274252;-0.615721;0.019854;2.352864;0.352877;0.098854;2.969902;2.685815;0.448057;0.551943;0.479480
0.055007;-5.413074;7.052814;-1.639729;-1.658680;2.273768;-0.615087;0.019848;2.352512;0.352825;0.098883;2.970026;2.685305;0.448059;0.551941;0.479503
0.055017;-5.413822;7.051697;-1.637875;-1.658831;2.273283;-0.614452;0.019842;2.352160;0.352772;0.098913;2.970149;2.684794;0.448060;0.551940;0.479527
0.055027;-5.414562;7.050587;-1.636028;-1.658981;2.272799;-0.613818;0.019836;2.351808;0.352719;0.098943;2.970271;2.684284;0.448062;0.551938;0.479550
0.055037;-5.415306;7.049480;-1.634178;-1.659131;2.272315;-0.613184;0.019830;2.351456;0.352666;0.098973;2.970394;2.683774;0.448063;0.551937;0.479573
0.055047;-5.416046;7.048370;-1.632332;-1.659281;2.271831;-0.612550;0.019823;2.351104;0.352614;0.099002;2.970517;2.683265;0.448065;0.551935;0.479596
0.055057;-5.416782;7.047268;-1.630478;-1.659431;2.271347;-0.611916;0.019818;2.350752;0.352561;0.099032;2.970639;2.682755;0.448066;0.551934;0.479619
0.055067;-5.417522;7.046150;-1.628632;-1.659580;2.270862;-0.611282;0.019811;2.350401;0.352508;0.099062;2.970762;2.682246;0.448068;0.551932;0.479642
0.055077;-5.418266;7.045048;-1.626785;-1.659730;2.270378;-0.610648;0.019805;2.350049;0.352455;0.099091;2.970884;2.681736;0.448070;0.551930;0.479665
0.055087;-5.419003;7.043934;-1.624931;-1.659879;2.269894;-0.610015;0.019799;2.349699;0.352403;0.099121;2.971006;2.681227;0.448071;0.551929;0.479688
0.055097;-5.419739;7.042828;-1.623089;-1.660029;2.269410;-0.609381;0.019793;2.349347;0.352350;0.099151;2.971128;2.680718;0.448073;0.551927;0.479711
0.055107;-5.420479;7.041714;-1.621231;-1.660178;2.268926;-0.608748;0.019787;2.348996;0.352298;0.099181;2.971250;2.680209;0.448074;0.551926;0.479735
0.055117;-5.421215;7.040604;-1.619389;-1.660327;2.268442;-0.608115;0.019781;2.348646;0.352245;0.099210;2.971371;2.679701;0.448076;0.551924;0.479758
0.055127;-5.421959;7.039494;-1.617542;-1.660476;2.267958;-0.607482;0.019775;2.348295;0.352192;0.099240;2.971493;2.679192;0.448077;0.551923;0.479781
0.055137;-5.422691;7.038383;-1.615696;-1.660625;2.267474;-0.606849;0.019768;2.347944;0.352140;0.099270;2.971614;2.678684;0.448079;0.551921;0.479804
0.055147;-5.423431;7.037266;-1.613846;-1.660774;2.266990;-0.606216;0.019762;2.347594;0.352087;0.099299;2.971736;2.678176;0.448080;0.551920;0.479827
0.055157;-5.424164;7.036163;-1.611996;-1.660923;2.266506;-0.605583;0.019756;2.347243;0.352035;0.099329;2.971857;2.677668;0.448082;0.551918;0.479850
0.055167;-5.424904;7.035053;-1.610153;-1.661071;2.266022;-0.604951;0.019750;2.346893;0.351982;0.099359;2.971978;2.677160;0.448084;0.551916;0.479873
0.055177;-5.425640;7.033939;-1.608303;-1.661219;2.265538;-0.604319;0.019744;2.346543;0.351930;0.099389;2.972099;2.676653;0.448085;0.551915;0.479896
0.055187;-5.426376;7.032825;-1.606453;-1.661368;2.265054;-0.603686;0.019738;2.346193;0.351877;0.099418;2.972220;2.676145;0.448087;0.551913;0.479919
0.055197;-5.427109;7.031719;-1.604607;-1.661516;2.264570;-0.603054;0.019732;2.345843;0.351825;0.099448;2.972340;2.675638;0.448088;0.551912;0.479942
0.055207;-5.427845;7.030605;-1.602764;-1.661664;2.264087;-0.602422;0.019726;2.345493;0.351772;0.099478;2.972461;2.675131;0.448090;0.551910;0.479965
0.055217;-5.428581;7.029499;-1.600914;-1.661812;2.263603;-0.601791;0.019719;2.345143;0.351720;0.099507;2.972581;2.674624;0.448091;0.551909;0.479989
0.055227;-5.429317;7.028381;-1.599068;-1.661960;2.263119;-0.601159;0.019713;2.344794;0.351667;0.099537;2.972701;2.674118;0.448093;0.551907;0.480012
0.055237;-5.430050;7.027271;-1.597221;-1.662108;2.262635;-0.600527;0.019707;2.344444;0.351615;0.099567;2.972821;2.673611;0.448094;0.551906;0.480035
0.055247;-5.430786;7.026157;-1.595371;-1.662256;2.262152;-0.599896;0.019701;2.344095;0.351563;0.099597;2.972941;2.673105;0.448096;0.551904;0.480058
0.055257;-5.431519;7.025043;-1.593533;-1.662403;2.261668;-0.599265;0.019695;2.343746;0.351510;0.099626;2.973061;2.672599;0.448098;0.551902;0.480081
0.055267;-5.432247;7.023930;-1.591682;-1.662551;2.261184;-0.598634;0.019689;2.343397;0.351458;0.099656;2.973181;2.672093;0.448099;0.551901;0.480104
0.055277;-5.432987;7.022823;-1.589836;-1.662698;2.260700;-0.598003;0.019683;2.343048;0.351406;0.099686;2.973301;2.671587;0.448101;0.551899;0.480127
0.055287;-5.433716;7.021702;-1.587994;-1.662845;2.260217;-0.597372;0.019677;2.342699;0.351353;0.099716;2.973420;2.671081;0.448102;0.551898;0.480150
0.055297;-5.434448;7.020596;-1.586143;-1.662992;2.259733;-0.596741;0.019671;2.342350;0.351301;0.099745;2.973540;2.670575;0.448104;0.551896;0.480173
0.055307;-5.435181;7.019482;-1.584301;-1.663139;2.259250;-0.596110;0.019664;2.342001;0.351249;0.099775;2.973659;2.670070;0.448106;0.551894;0.480196
0.055317;-5.435905;7.018364;-1.582455;-1.663286;2.258766;-0.595480;0.019658;2.341653;0.351196;0.099805;2.973778;2.669565;0.448107;0.551893;0.480219
0.055327;-5.436642;7.017246;-1.580612;-1.663433;2.258283;-0.594850;0.019652;2.341305;0.351144;0.099835;2.973897;2.669060;0.448109;0.551891;0.480242
0.055337;-5.437370;7.016136;-1.578770;-1.663580;2.257799;-0.594219;0.019646;2.340957;0.351092;0.099864;2.974015;2.668555;0.448110;0.551890;0.480265
0.055347;-5.438099;7.015026;-1.576920;-1.663726;2.257316;-0.593589;0.019640;2.340609;0.351040;0.099894;2.974134;2.668051;0.448112;0.551888;0.480288
0.055357;-5.438831;7.013908;-1.575077;-1.663873;2.256832;-0.592959;0.019634;2.340261;0.350988;0.099924;2.974253;2.667546;0.448114;0.551886;0.480312
0.055367;-5.439560;7.012798;-1.573235;-1.664019;2.256349;-0.592330;0.019628;2.339913;0.350935;0.099954;2.974371;2.667042;0.448115;0.551885;0.480335
0.055377;-5.440292;7.011677;-1.571392;-1.664165;2.255865;-0.591700;0.019621;2.339565;0.350883;0.099983;2.974489;2.666538;0.448117;0.551883;0.480358
0.055387;-5.441021;7.010563;-1.569546;-1.664311;2.255382;-0.591070;0.019615;2.339217;0.350831;0.100013;2.974608;2.666034;0.448118;0.551882;0.480381
0.055397;-5.441742;7.009457;-1.567703;-1.664457;2.254898;-0.590441;0.019609;2.338870;0.350779;0.100043;2.974726;2.665530;0.448120;0.551880;0.480404
0.055407;-5.442474;7.008339;-1.565861;-1.664603;2.254415;-0.589812;0.019603;2.338522;0.350727;0.100072;2.974844;2.665026;0.448122;0.551878;0.480427
0.055417;-5.443203;7.007221;-1.564014;-1.664749;2.253932;-0.589183;0.019597;2.338175;0.350675;0.100102;2.974961;2.664523;0.448123;0.551877;0.480450
0.055427;-5.443932;7.006107;-1.562176;-1.664895;2.253448;-0.588554;0.019591;2.337828;0.350623;0.100132;2.975079;2.664020;0.448125;0.551875;0.480473
0.055437;-5.444656;7.004990;-1.560329;-1.665040;2.252965;-0.587925;0.019585;2.337481;0.350571;0.100162;2.975196;2.663517;0.448126;0.551874;0.480496
0.055447;-5.445381;7.003872;-1.558483;-1.665186;2.252482;-0.587296;0.019579;2.337134;0.350519;0.100191;2.975314;2.663014;0.448128;0.551872;0.480519
0.055457;-5.446114;7.002754;-1.556648;-1.665331;2.251999;-0.586668;0.019573;2.336787;0.350467;0.100221;2.975431;2.662511;0.448130;0.551870;0.480542
0.055467;-5.446838;7.001644;-1.554802;-1.665476;2.251515;-0.586039;0.019567;2.336441;0.350415;0.100251;2.975548;2.662009;0.448131;0.551869;0.480565
0.055477;-5.447567;7.000523;-1.552963;-1.665622;2.251032;-0.585411;0.019560;2.336094;0.350363;0.100281;2.975665;2.661506;0.448133;0.551867;0.480588
0.055487;-5.448288;6.999405;-1.551117;-1.665767;2.250549;-0.584783;0.019554;2.335747;0.350311;0.100311;2.975782;2.661004;0.448135;0.551865;0.480611
0.055497;-5.449013;6.998295;-1.549274;-1.665912;2.250066;-0.584155;0.019548;2.335401;0.350259;0.100340;2.975899;2.660502;0.448136;0.551864;0.480634
0.055507;-5.449738;6.997173;-1.547436;-1.666056;2.249583;-0.583527;0.019542;2.335055;0.350207;0.100370;2.976015;2.660000;0.448138;0.551862;0.480657
0.055517;-5.450462;6.996048;-1.545589;-1.666201;2.249100;-0.582899;0.019536;2.334709;0.350155;0.100400;2.976132;2.659498;0.448140;0.551860;0.480680
0.055527;-5.451183;6.994938;-1.543751;-1.666346;2.248617;-0.582271;0.019530;2.334363;0.350103;0.100430;2.976248;2.658997;0.448141;0.551859;0.480703
0.055537;-5.451912;6.993824;-1.541912;-1.666490;2.248134;-0.581644;0.019524;2.334017;0.350051;0.100459;2.976364;2.658495;0.448143;0.551857;0.480726
0.055547;-5.452633;6.992706;-1.540070;-1.666635;2.247651;-0.581017;0.019518;2.333671;0.350000;0.100489;2.976480;2.657994;0.448144;0.551856;0.480749
0.055557;-5.453354;6.991589;-1.538227;-1.666779;2.247168;-0.580389;0.019511;2.333326;0.349948;0.100519;2.976596;2.657493;0.448146;0.551854;0.480772
0.055567;-5.454082;6.990467;-1.536388;-1.666923;2.246685;-0.579762;0.019505;2.332980;0.349896;0.100549;2.976712;2.656993;0.448148;0.551852;0.480795
0.055577;-5.454800;6.989349;-1.534550;-1.667067;2.246202;-0.579135;0.019499;2.332635;0.349844;0.100578;2.976828;2.656492;0.448149;0.551851;0.480818
0.055587;-5.455524;6.988232;-1.532707;-1.667211;2.245719;-0.578508;0.019493;2.332290;0.349792;0.100608;2.976943;2.655991;0.448151;0.551849;0.480841
0.055597;-5.456249;6.987110;-1.530869;-1.667355;2.245236;-0.577882;0.019487;2.331944;0.349741;0.100638;2.977059;2.655491;0.448153;0.551847;0.480864
0.055607;-5.456970;6.985992;-1.529026;-1.667498;2.244753;-0.577255;0.019481;2.331600;0.349689;0.100668;2.977174;2.654991;0.448154;0.551846;0.480887
0.055617;-5.457687;6.984875;-1.527187;-1.667642;2.244271;-0.576629;0.019475;2.331255;0.349637;0.100697;2.977289;2.654491;0.448156;0.551844;0.480910
0.055627;-5.458405;6.983753;-1.525345;-1.667786;2.243788;-0.576002;0.019469;2.330910;0.349586;0.100727;2.977404;2.653991;0.448158;0.551842;0.480933
0.055637;-5.459129;6.982632;-1.523506;-1.667929;2.243305;-0.575376;0.019463;2.330565;0.349534;0.100757;2.977519;2.653492;0.448159;0.551841;0.480956
0.055647;-5.459850;6.981522;-1.521667;-1.668072;2.242822;-0.574750;0.019457;2.330221;0.349482;0.100787;2.977634;2.652992;0.448161;0.551839;0.480979
0.055657;-5.460567;6.980404;-1.519829;-1.668215;2.242339;-0.574124;0.019451;2.329876;0.349431;0.100817;2.977748;2.652493;0.448163;0.551837;0.481002
0.055667;-5.461292;6.979275;-1.517994;-1.668358;2.241857;-0.573499;0.019444;2.329532;0.349379;0.100846;2.977863;2.651994;0.448164;0.551836;0.481025
0.055677;-5.462009;6.978161;-1.516148;-1.668501;2.241374;-0.572873;0.019438;2.329188;0.349327;0.100876;2.977977;2.651495;0.448166;0.551834;0.481048
0.055687;-5.462727;6.977036;-1.514309;-1.668644;2.240891;-0.572248;0.019432;2.328844;0.349276;0.100906;2.978091;2.650996;0.448168;0.551832;0.481071
0.055697;-5.463444;6.975918;-1.512470;-1.668787;2.240409;-0.571622;0.019426;2.328500;0.349224;0.100936;2.978206;2.650498;0.448169;0.551831;0.481094
0.055707;-5.464157;6.974796;-1.510635;-1.668929;2.239926;-0.570997;0.019420;2.328156;0.349173;0.100965;2.978320;2.649999;0.448171;0.551829;0.481117
0.055717;-5.464878;6.973675;-1.508797;-1.669072;2.239444;-0.570372;0.019414;2.327813;0.349121;0.100995;2.978434;2.649501;0.448173;0.551827;0.481140
0.055727;-5.465599;6.972557;-1.506958;-1.669214;2.238961;-0.569747;0.019408;2.327469;0.349070;0.101025;2.978547;2.649003;0.448174;0.551826;0.481163
0.055737;-5.466312;6.971439;-1.505119;-1.669357;2.238479;-0.569122;0.019402;2.327126;0.349018;0.101055;2.978661;2.648505;0.448176;0.551824;0.481186
0.055747;-5.467033;6.970303;-1.503284;-1.669499;2.237996;-0.568497;0.019396;2.326782;0.348967;0.101085;2.978775;2.648007;0.448178;0.551822;0.481209
0.055757;-5.467747;6.969189;-1.501446;-1.669641;2.237514;-0.567873;0.019389;2.326439;0.348915;0.101114;2.978888;2.647509;0.448179;0.551821;0.481232
0.055767;-5.468460;6.968067;-1.499607;-1.669783;2.237031;-0.567249;0.019383;2.326096;0.348864;0.101144;2.979001;2.647012;0.448181;0.551819;0.481255
0.055777;-5.469177;6.966949;-1.497772;-1.669925;2.236549;-0.566624;0.019377;2.325753;0.348812;0.101174;2.979114;2.646515;0.448183;0.551817;0.481278
0.055787;-5.469891;6.965832;-1.495937;-1.670067;2.236066;-0.566000;0.019371;2.325410;0.348761;0.101204;2.979227;2.646018;0.448185;0.551816;0.481301
0.055797;-5.470604;6.964703;-1.494095;-1.670208;2.235584;-0.565376;0.019365;2.325068;0.348709;0.101234;2.979340;2.645521;0.448186;0.551814;0.481324
0.055807;-5.471325;6.963581;-1.492264;-1.670350;2.235102;-0.564752;0.019359;2.324725;0.348658;0.101263;2.979453;2.645024;0.448188;0.551812;0.481347
0.055817;-5.472038;6.962456;-1.490425;-1.670491;2.234619;-0.564128;0.019353;2.324382;0.348607;0.101293;2.979565;2.644528;0.448190;0.551810;0.481370
